AssetId,AssetStatus,AssetName,Type,FromId,ToId,Diameter
1686,In Service,,Gravity,73898,86654,150
1687,In Service,,Gravity,73902,87884,150
1688,In Service,,Gravity,84863,73899,150
1689,In Service,,Gravity,81340,88981,150
1690,In Service,,Gravity,159607,83972,150
1691,In Service,,Gravity,73905,73904,150
1692,In Service,,Gravity,88982,87885,150
1693,In Service,,Gravity,85419,73909,150
1694,In Service,,Gravity,86657,73911,150
1695,In Service,,Gravity,81342,83915,150
1696,In Service,,Gravity,79723,73915,300
1697,In Service,,Gravity,87886,82719,150
1698,In Service,,Gravity,84866,88304,375
1699,In Service,,Gravity,88304,83916,375
1700,In Service,,Gravity,73916,85421,150
1701,In Service,,Gravity,73918,87887,150
1702,In Service,,Gravity,83917,73920,150
1703,In Service,,Gravity,89140,79725,150
1704,In Service,,Gravity,85422,82011,150
1705,In Service,,Gravity,82011,73921,150
1706,In Service,,Gravity,82721,87888,150
1707,In Service,,Gravity,73921,78780,150
1708,In Service,,Gravity,90878,73922,150
1709,In Service,,Gravity,78780,73924,150
1710,In Service,,Gravity,90880,81343,150
1711,In Service,,Gravity,87889,81343,150
1712,Out of Service,,Gravity,89150,82722,150
1713,In Service,,Gravity,78988,81017,150
1714,In Service,,Gravity,73926,73927,150
1715,In Service,,Gravity,85424,79727,150
1716,In Service,,Gravity,87890,89152,150
1717,In Service,,Gravity,78781,87890,150
1718,In Service,,Gravity,79728,81345,150
1719,In Service,,Gravity,86663,73934,150
1720,In Service,,Gravity,80806,73936,150
1721,In Service,,Gravity,85425,79729,150
1722,In Service,,Gravity,73937,88988,150
1723,In Service,,Gravity,88041,73937,150
1724,In Service,,Gravity,78783,84872,150
1725,In Service,,Gravity,85426,79730,150
1726,In Service,,Gravity,73942,86664,150
1727,In Service,,Gravity,73945,83922,150
1728,In Service,,Gravity,85427,77171,150
1729,In Service,,Gravity,78785,80809,150
1730,In Service,,Gravity,73948,80809,150
1731,In Service,,Gravity,87892,78785,150
1732,In Service,,Gravity,85428,83923,150
1733,In Service,,Gravity,82012,85428,150
1734,In Service,,Gravity,88991,87892,150
1735,In Service,,Gravity,86666,73950,150
1736,In Service,,Gravity,84875,73951,150
1737,In Service,,Gravity,73954,73953,150
1738,In Service,,Gravity,83924,86666,150
1739,In Service,,Gravity,73955,79732,150
1740,In Service,,Gravity,80811,78989,150
1741,In Service,,Gravity,73959,73953,150
1742,In Service,,Gravity,81350,79733,150
1743,In Service,,Gravity,88993,73955,150
1744,In Service,,Gravity,86668,88992,150
1745,In Service,,Gravity,89156,81350,150
1746,In Service,,Gravity,73963,73964,150
1747,In Service,,Gravity,89161,144058,100
1748,In Service,,Gravity,89163,144059,100
1749,In Service,,Gravity,73966,PS046,150
1750,In Service,,Gravity,73967,80813,150
1751,In Service,,Gravity,80813,89775,150
1752,In Service,,Gravity,79735,81352,225
1753,In Service,,Gravity,88995,77172,225
1754,In Service,,Gravity,81353,88996,710
1755,In Service,,Gravity,73975,73974,150
1756,In Service,,Gravity,77174,77173,710
1758,In Service,,Gravity,84878,73976,150
1759,In Service,,Gravity,89167,79964,825
1760,In Service,,Gravity,79736,85434,150
1761,In Service,,Gravity,73981,PS078,300
1762,In Service,,Gravity,73983,83930,150
1763,In Service,,Gravity,73986,73985,150
1764,In Service,,Gravity,85435,84880,150
1765,In Service,,Gravity,78791,73986,150
1766,In Service,,Gravity,80816,73984,150
1767,In Service,,Gravity,86673,78791,150
1768,In Service,,Gravity,84880,73989,150
1769,In Service,,Gravity,87900,73988,150
1770,In Service,,Gravity,73991,78792,150
1771,In Service,,Gravity,81356,79739,150
1772,In Service,,Gravity,80818,78793,150
1773,In Service,,Gravity,73996,PS077,150
1774,In Service,,Rising,PS077,89171,150
1775,In Service,,Gravity,73995,83932,150
1776,In Service,,Gravity,87902,84883,150
1777,In Service,,Gravity,73999,85438,150
1778,In Service,,Gravity,85439,74000,150
1779,In Service,,Gravity,74004,86677,150
1780,In Service,,Gravity,79742,82736,150
1781,In Service,,Gravity,81359,89002,150
1782,In Service,,Gravity,83975,87904,150
1783,In Service,,Gravity,78796,84885,150
1784,In Service,,Gravity,82737,74007,150
1785,In Service,,Gravity,85441,81360,150
1786,In Service,,Gravity,84886,87905,150
1787,In Service,,Gravity,74013,78797,150
1788,In Service,,Gravity,81361,74013,150
1789,In Service,,Gravity,83934,74015,150
1790,In Service,,Gravity,82739,86678,150
1791,In Service,,Gravity,74015,86678,150
1792,In Service,,Gravity,78798,74015,150
1793,In Service,,Gravity,90890,89175,150
1794,In Service,,Gravity,83935,PS009,150
1795,In Service,,Gravity,78799,84888,150
1796,In Service,,Gravity,74020,74021,150
1797,In Service,,Gravity,85147,83936,150
1798,In Service,,Gravity,89006,PS008,150
1799,In Service,,Gravity,86680,74023,150
1800,In Service,,Rising,PS069,138633,150
1801,In Service,,Gravity,74026,87908,150
1802,In Service,,Gravity,74028,80824,150
1803,In Service,,Gravity,81365,87909,150
1804,In Service,,Gravity,82742,74031,150
1805,In Service,,Gravity,78802,83937,150
1806,In Service,,Gravity,74034,77179,150
1807,In Service,,Gravity,83937,82743,150
1808,In Service,,Gravity,82743,84891,150
1809,In Service,,Gravity,81366,79748,150
1810,In Service,,Gravity,84891,158243,150
1811,In Service,,Gravity,80826,82744,150
1812,In Service,,Gravity,82013,89010,150
1813,In Service,,Gravity,85446,83939,150
1814,In Service,,Gravity,74042,86684,150
1815,In Service,,Gravity,74044,74043,150
1816,In Service,,Gravity,81367,89011,150
1817,In Service,,Gravity,86685,81367,150
1818,In Service,,Gravity,79749,89011,150
1819,In Service,,Gravity,74047,79749,150
1820,In Service,,Gravity,74049,87913,150
1821,In Service,,Gravity,86686,74050,150
1822,In Service,,Rising,PS051,89013,100
1824,In Service,,Gravity,138609,PS057,150
1825,In Service,,Gravity,87914,74058,150
1826,In Service,,Gravity,74058,78807,150
1827,In Service,,Gravity,81370,79752,150
1828,In Service,,Gravity,74060,74061,150
1829,In Service,,Gravity,78808,84897,150
1830,In Service,,Gravity,86689,74063,150
1831,In Service,,Gravity,83943,78067,150
1832,In Service,,Gravity,81371,89015,150
1833,In Service,,Rising,PS055,PS010,100
1834,In Service,,Gravity,74070,89017,150
1835,In Service,,Gravity,74071,83945,150
1836,In Service,,Gravity,74072,74073,150
1837,In Service,,Gravity,80832,78810,150
1838,In Service,,Gravity,82750,89018,150
1839,In Service,,Gravity,85453,79755,150
1840,In Service,,Gravity,83946,74075,150
1841,In Service,,Gravity,74076,74077,150
1842,In Service,,Gravity,74075,82751,150
1843,In Service,,Gravity,83947,74079,150
1844,In Service,,Gravity,80834,83947,150
1845,In Service,,Gravity,85000,78812,150
1846,In Service,,Gravity,87919,74082,150
1847,In Service,,Gravity,81375,PS072,150
1848,In Service,,Gravity,85455,83948,150
1849,In Service,,Gravity,74086,80835,150
1850,In Service,,Gravity,74089,83949,150
1851,In Service,,Gravity,74090,82753,150
1852,In Service,,Gravity,74093,74092,150
1853,In Service,,Gravity,74094,79759,150
1854,In Service,,Gravity,74095,86693,150
1855,In Service,,Gravity,78815,88305,150
1856,In Service,,Gravity,82754,74095,150
1857,In Service,,Gravity,74099,83951,150
1858,In Service,,Gravity,84904,78816,150
1859,In Service,,Gravity,88044,77181,150
1860,In Service,,Gravity,74102,78816,150
1861,In Service,,Gravity,85458,83952,150
1862,In Service,,Gravity,83952,74102,150
1863,In Service,,Gravity,80838,86695,150
1864,In Service,,Gravity,89022,83952,150
1865,In Service,,Gravity,74105,74106,150
1866,In Service,,Gravity,74108,75977,150
1867,In Service,,Gravity,74112,74111,150
1868,In Service,,Gravity,89024,81380,150
1869,In Service,,Gravity,85001,82758,150
1870,In Service,,Gravity,74116,74114,150
1871,In Service,,Gravity,78819,74115,150
1872,In Service,,Gravity,80841,74117,150
1873,In Service,,Gravity,79762,86698,150
1874,In Service,,Gravity,84907,78820,150
1875,In Service,,Gravity,87927,74123,150
1876,In Service,,Gravity,80842,74125,150
1877,In Service,,Gravity,84908,78821,150
1878,In Service,,Gravity,77184,86700,150
1879,In Service,,Gravity,81383,88306,150
1880,In Service,,Gravity,83956,85462,150
1881,In Service,,Gravity,74128,74127,150
1882,In Service,,Gravity,78822,86701,150
1883,In Service,,Gravity,77185,81384,150
1884,In Service,,Gravity,80844,78823,150
1885,In Service,,Gravity,86702,82761,150
1886,In Service,,Gravity,89028,74131,150
1887,In Service,,Gravity,79766,89028,150
1888,In Service,,Gravity,85464,80844,150
1889,In Service,,Gravity,83958,86702,150
1890,In Service,,Gravity,74135,74131,150
1891,In Service,,Gravity,74137,74135,150
1892,In Service,,Gravity,83022,87929,150
1893,In Service,,Gravity,74138,89029,150
1894,In Service,,Gravity,82762,87930,225
1895,In Service,,Gravity,81387,79997,150
1896,In Service,,Gravity,83960,74143,150
1897,In Service,,Gravity,74145,86704,150
1898,In Service,,Gravity,78826,84912,150
1899,In Service,,Gravity,84912,86704,150
1900,In Service,,Gravity,87931,80847,150
1901,In Service,,Gravity,89031,82763,150
1902,In Service,,Gravity,74147,79768,150
1903,In Service,,Gravity,82764,83961,150
1904,In Service,,Gravity,81389,81022,150
1905,In Service,,Gravity,83962,74150,150
1906,In Service,,Gravity,80848,74151,150
1907,In Service,,Gravity,84914,82765,150
1908,In Service,,Gravity,82765,87933,150
1909,In Service,,Gravity,77188,77189,150
1910,In Service,,Gravity,81390,PS095,150
1911,In Service,,Gravity,86707,74154,150
1912,In Service,,Gravity,81391,74155,150
1913,In Service,,Gravity,85469,81391,150
1914,In Service,,Gravity,86954,77190,150
1915,In Service,,Gravity,89034,80850,150
1916,In Service,,Gravity,84916,80850,150
1917,In Service,,Gravity,90899,82767,150
1918,In Service,,Gravity,74159,74160,150
1919,In Service,,Gravity,79772,85470,150
1920,In Service,,Gravity,89189,86708,150
1921,In Service,,Gravity,81392,89035,150
1922,In Service,,Gravity,74164,87936,150
1923,In Service,,Gravity,85471,83966,150
1925,In Service,,Gravity,87937,82768,150
1926,In Service,,Gravity,74170,74168,150
1927,In Service,,Gravity,74169,81023,150
1929,In Service,,Gravity,74173,87938,150
1930,In Service,,Gravity,74177,74176,150
1931,In Service,,Gravity,82015,80851,150
1932,In Service,,Gravity,84919,88307,150
1933,In Service,Greerton Sports Club,Rising,PS211,87939,80
1934,In Service,,Gravity,74179,74178,150
1935,In Service,,Gravity,80852,74180,150
1936,In Service,,Gravity,86712,74181,150
1937,In Service,,Gravity,81395,79776,150
1938,In Service,,Gravity,85473,82771,150
1939,In Service,,Gravity,89039,74185,150
1940,In Service,,Gravity,80854,74188,150
1941,In Service,,Gravity,77193,86955,150
1942,In Service,,Gravity,79778,86955,150
1943,In Service,,Gravity,85475,74189,150
1944,In Service,,Gravity,87942,77193,150
1945,In Service,,Gravity,74191,74192,250
1946,In Service,,Gravity,84921,78836,150
1947,In Service,,Gravity,86714,74193,150
1948,In Service,,Gravity,74197,84922,150
1949,In Service,,Gravity,79780,81399,150
1950,In Service,,Gravity,83251,79780,150
1951,In Service,,Gravity,74198,83251,150
1952,In Service,,Gravity,74199,74200,150
1953,In Service,,Gravity,74201,81024,150
1954,In Service,,Gravity,81024,82775,150
1955,In Service,,Gravity,74202,89043,150
1956,In Service,,Gravity,81400,79781,150
1957,In Service,,Gravity,80857,78838,150
1958,In Service,,Gravity,90905,84924,150
1959,In Service,,Gravity,82016,88308,150
1960,In Service,,Gravity,86716,74207,150
1961,In Service,,Gravity,74210,85478,150
1962,In Service,,Gravity,84925,74210,150
1963,In Service,,Gravity,78839,89044,150
1964,In Service,,Gravity,74211,81401,150
1965,In Service,,Gravity,85479,82777,150
1966,In Service,,Gravity,74212,86956,150
1967,In Service,,Gravity,77194,74213,150
1968,In Service,,Gravity,84926,78840,150
1969,In Service,,Gravity,87947,74214,150
1970,In Service,,Gravity,79784,85480,150
1971,In Service,,Gravity,83255,86717,150
1972,In Service,,Gravity,90907,78841,150
1973,In Service,,Gravity,74218,74219,150
1974,In Service,,Gravity,85481,83256,150
1975,In Service,,Gravity,90908,83256,150
1976,In Service,,Gravity,74222,86718,150
1977,In Service,,Gravity,89205,85356,150
1978,In Service,,Gravity,73615,85153,150
1979,In Service,,Gravity,85153,78722,150
1980,In Service,,Gravity,89207,83979,150
1981,In Service,,Gravity,89209,73618,150
1982,In Service,,Gravity,86719,73619,225
1983,In Service,,Gravity,89046,78843,150
1984,In Service,,Gravity,87949,80631,225
1985,In Service,,Gravity,74227,84929,150
1986,In Service,,Gravity,89211,85482,150
1988,In Service,,Gravity,84810,79662,150
1989,In Service,,Gravity,89047,81025,150
1990,In Service,,Gravity,82781,87950,150
1991,In Service,,Gravity,74231,76898,300
1992,In Service,,Gravity,74234,83258,150
1993,In Service,,Gravity,78844,85483,150
1994,In Service,,Gravity,87951,74236,375
1995,In Service,,Gravity,80863,87951,300
1996,In Service,,Gravity,79665,89049,150
1997,In Service,,Gravity,78845,82782,225
1998,In Service,,Gravity,74240,86722,150
1999,In Service,,Gravity,74241,74240,150
2000,In Service,,Gravity,86722,80864,150
2001,In Service,,Gravity,85485,78845,225
2002,In Service,,Gravity,81407,86957,225
2003,In Service,,Gravity,73647,73646,150
2004,In Service,,Gravity,82784,87953,150
2005,In Service,,Gravity,80865,84813,150
2006,In Service,,Gravity,83261,85362,150
2007,In Service,,Gravity,74247,83025,150
2008,In Service,,Gravity,74249,74248,150
2009,In Service,,Gravity,80866,84934,150
2010,In Service,,Gravity,86724,74250,150
2011,In Service,,Gravity,89052,80866,150
2012,In Service,,Gravity,74252,73652,150
2013,In Service,,Gravity,79791,86724,150
2014,In Service,,Gravity,85486,87834,150
2015,In Service,,Gravity,74254,78993,150
2016,In Service,,Gravity,78993,85004,150
2017,In Service,,Gravity,158225,74257,150
2018,In Service,,Gravity,82786,85487,150
2019,In Service,,Gravity,85487,87955,150
2020,In Service,,Gravity,79792,80868,425
2021,In Service,,Gravity,74260,78848,150
2022,In Service,,Gravity,78848,86726,225
2023,In Service,,Gravity,73657,74261,150
2024,In Service,,Gravity,82017,79793,150
2025,In Service,,Gravity,74263,82017,150
2026,In Service,,Gravity,84936,81288,150
2027,In Service,,Gravity,89055,74266,225
2028,In Service,,Gravity,77199,83264,150
2029,In Service,,Gravity,78850,84937,150
2030,In Service,,Gravity,74270,83265,150
2031,In Service,,Gravity,74271,82669,150
2032,In Service,,Gravity,84938,83026,150
2033,In Service,,Gravity,74274,85367,150
2034,In Service,,Gravity,83026,87957,150
2035,In Service,,Gravity,89058,73665,150
2036,In Service,,Gravity,79797,82789,225
2037,In Service,,Gravity,81414,83266,150
2038,In Service,,Gravity,74279,79797,225
2039,In Service,,Gravity,78852,85005,150
2040,In Service,,Gravity,74281,74280,150
2041,In Service,,Gravity,89059,83027,150
2042,In Service,,Gravity,86729,84993,225
2043,In Service,,Gravity,78853,84940,225
2044,In Service,,Gravity,74285,87959,150
2045,In Service,,Gravity,79998,83011,150
2046,In Service,,Gravity,83268,82790,150
2047,In Service,,Gravity,83867,79998,150
2048,In Service,,Gravity,78854,74287,150
2049,In Service,,Gravity,87960,82791,150
2050,In Service,,Gravity,74289,86591,150
2051,In Service,,Gravity,74290,83269,200
2052,In Service,,Gravity,84942,77201,150
2053,In Service,,Gravity,74291,74292,150
2054,In Service,,Gravity,85495,78737,150
2055,In Service,,Gravity,74295,74293,150
2056,In Service,,Gravity,74294,78856,150
2057,In Service,,Gravity,73693,82793,150
2058,In Service,,Gravity,77203,73694,150
2059,In Service,,Gravity,86733,85374,150
2060,In Service,,Gravity,87844,73703,225
2061,In Service,,Gravity,84825,74298,150
2062,In Service,,Gravity,82794,84944,150
2063,In Service,,Gravity,74300,77148,150
2064,In Service,,Gravity,83980,77204,150
2065,In Service,,Gravity,84945,82795,150
2066,In Service,,Gravity,87964,89063,150
2067,In Service,,Gravity,85498,81299,150
2068,In Service,,Gravity,87965,74308,150
2069,In Service,,Gravity,74309,74310,150
2070,In Service,,Gravity,74310,83876,150
2071,In Service,,Gravity,83273,87965,150
2072,In Service,,Gravity,74311,86736,150
2073,In Service,,Gravity,73721,88942,150
2074,In Service,,Gravity,83274,74313,150
2075,In Service,,Gravity,89066,83274,150
2076,In Service,,Gravity,82797,85379,150
2077,In Service,,Gravity,74320,88943,150
2078,In Service,,Gravity,84947,83275,150
2079,In Service,,Gravity,86958,83879,150
2080,In Service,,Gravity,82798,87968,150
2081,In Service,,Gravity,74322,79805,150
2082,In Service,,Gravity,83276,74323,150
2083,In Service,,Gravity,74326,86738,150
2084,In Service,,Gravity,89217,79806,250
2085,In Service,,Gravity,85501,84835,150
2086,In Service,,Gravity,73752,74327,150
2087,In Service,,Gravity,80881,74328,150
2088,In Service,,Gravity,84949,78983,150
2089,In Service,,Gravity,74329,82799,150
2090,In Service,,Gravity,79807,85502,150
2091,In Service,,Gravity,87969,89128,250
2092,In Service,,Gravity,74332,74331,580
2093,In Service,,Gravity,78863,80882,150
2094,In Service,,Gravity,74334,86740,150
2095,In Service,,Gravity,89070,81425,150
2096,In Service,,Gravity,85388,85503,150
2097,In Service,,Gravity,74337,83277,150
2098,In Service,,Gravity,74336,80883,150
2099,In Service,,Gravity,82800,79693,150
2100,In Service,,Gravity,86741,77154,150
2101,In Service,,Gravity,74339,84839,100
2102,In Service,,Gravity,79809,79694,150
2103,In Service,,Gravity,74341,74342,150
2104,In Service,,Gravity,84951,82801,150
2105,In Service,,Gravity,82801,74343,150
2106,In Service,,Gravity,85505,86633,150
2107,In Service,,Gravity,74344,73788,150
2108,In Service,,Gravity,84952,78866,150
2109,In Service,,Gravity,82802,84952,150
2110,In Service,,Gravity,74346,82692,150
2111,In Service,,Gravity,89072,82802,150
2112,In Service,,Gravity,74347,79811,150
2113,In Service,,Gravity,74348,77156,150
2114,In Service,,Gravity,84953,78867,150
2115,In Service,,Gravity,81428,77208,150
2116,In Service,,Gravity,85507,89073,150
2117,In Service,,Gravity,73800,79812,150
2118,In Service,,Gravity,73798,73802,225
2119,In Service,,Gravity,87863,74350,150
2120,In Service,,Gravity,74350,82010,150
2121,In Service,,Gravity,84954,82010,150
2122,In Service,,Gravity,74352,78759,150
2123,In Service,,Gravity,87105,89074,150
2124,In Service,,Gravity,79813,85508,150
